Anki-Android.txt	0.0078064012	0.008587041	0.05074161	0.013270882	0.008587041	0.13973458	0.0078064012	0.009367681	0.008587041	0.0078064012	0.010148321	0.0078064012	0.008587041	0.0078064012	0.010928961	0.009367681	0.011709602	0.010148321	0.010928961	0.009367681	0.008587041	0.033567525	0.008587041	0.009367681	0.013270882	0.0078064012	0.008587041	0.0078064012	0.010148321	0.009367681	0.012490242	0.009367681	0.009367681	0.43325526	0.008587041	0.009367681	0.009367681	0.013270882	0.008587041	0.010148321	
bnd.txt	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.027431421	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	
checkstyle.txt	0.019512195	0.016260162	0.2699187	0.022764228	0.016260162	0.017886179	0.016260162	0.017886179	0.021138212	0.016260162	0.016260162	0.019512195	0.019512195	0.016260162	0.021138212	0.016260162	0.022764228	0.016260162	0.019512195	0.017886179	0.016260162	0.02601626	0.017886179	0.016260162	0.017886179	0.016260162	0.016260162	0.017886179	0.02601626	0.021138212	0.017886179	0.016260162	0.019512195	0.019512195	0.016260162	0.017886179	0.024390243	0.022764228	0.017886179	0.016260162	
che.txt	0.024570024	0.024570024	0.027027028	0.024570024	0.024570024	0.027027028	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.03194103	0.027027028	0.024570024	0.024570024	0.027027028	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	0.024570024	
cleanflight.txt	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.027431421	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	0.024937656	
druid.txt	0.0064102565	0.0064102565	0.030448718	0.0064102565	0.0064102565	0.048076924	0.0069444445	0.0064102565	0.0074786325	0.0069444445	0.0058760685	0.0058760685	0.0069444445	0.0064102565	0.009615385	0.21688034	0.43108973	0.0069444445	0.0074786325	0.0064102565	0.008012821	0.008547009	0.0069444445	0.0053418805	0.0064102565	0.0064102565	0.0074786325	0.0058760685	0.010149573	0.0064102565	0.02457265	0.0069444445	0.0069444445	0.0064102565	0.0069444445	0.009615385	0.0058760685	0.009081197	0.010683761	0.0058760685	
elasticsearch.txt	0.012886598	0.012886598	0.029639175	0.021907216	0.012886598	0.023195876	0.016752576	0.0154639175	0.014175258	0.014175258	0.014175258	0.012886598	0.012886598	0.0154639175	0.019329896	0.016752576	0.016752576	0.012886598	0.025773196	0.012886598	0.014175258	0.016752576	0.012886598	0.016752576	0.0154639175	0.014175258	0.018041236	0.012886598	0.019329896	0.012886598	0.014175258	0.012886598	0.014175258	0.012886598	0.34536082	0.012886598	0.012886598	0.043814432	0.029639175	0.014175258	
framework.txt	0.0068965517	0.007523511	0.01630094	0.010031348	0.0062695923	0.6645768	0.007523511	0.0062695923	0.0068965517	0.009404388	0.0062695923	0.007523511	0.007523511	0.0062695923	0.009404388	0.0068965517	0.012539185	0.007523511	0.0062695923	0.0068965517	0.010031348	0.011912226	0.010031348	0.0068965517	0.010031348	0.0062695923	0.009404388	0.0062695923	0.013793103	0.007523511	0.0062695923	0.007523511	0.010031348	0.009404388	0.00815047	0.008777429	0.00815047	0.0131661445	0.008777429	0.008777429	
gatk.txt	0.011995638	0.010905125	0.02508179	0.011995638	0.01308615	0.0261723	0.01308615	0.010905125	0.01308615	0.016357688	0.01308615	0.24100327	0.011995638	0.010905125	0.011995638	0.010905125	0.02508179	0.01308615	0.01308615	0.011995638	0.011995638	0.011995638	0.011995638	0.01308615	0.014176663	0.011995638	0.011995638	0.014176663	0.011995638	0.014176663	0.01308615	0.014176663	0.010905125	0.011995638	0.014176663	0.011995638	0.24100327	0.011995638	0.016357688	0.010905125	
graylog2-server.txt	0.0100456625	0.00913242	0.023744293	0.010958904	0.0100456625	0.038356163	0.0100456625	0.00913242	0.00913242	0.011872146	0.0100456625	0.010958904	0.0100456625	0.0100456625	0.37899545	0.015525114	0.025570776	0.0100456625	0.010958904	0.010958904	0.010958904	0.04109589	0.0100456625	0.0100456625	0.01826484	0.010958904	0.015525114	0.00913242	0.04931507	0.011872146	0.019178081	0.00913242	0.010958904	0.00913242	0.01826484	0.010958904	0.00913242	0.038356163	0.042922374	0.00913242	
grpc-java.txt	0.019267824	0.019267824	0.044315994	0.028901733	0.021194605	0.023121387	0.021194605	0.019267824	0.021194605	0.019267824	0.019267824	0.019267824	0.019267824	0.019267824	0.019267824	0.021194605	0.02504817	0.021194605	0.021194605	0.02504817	0.02504817	0.021194605	0.019267824	0.023121387	0.021194605	0.021194605	0.14643545	0.021194605	0.021194605	0.019267824	0.023121387	0.019267824	0.021194605	0.019267824	0.019267824	0.023121387	0.021194605	0.02504817	0.019267824	0.023121387	
jabref.txt	0.0171875	0.0171875	0.0796875	0.0234375	0.028125	0.034375	0.015625	0.01875	0.0546875	0.0171875	0.0171875	0.0171875	0.01875	0.0171875	0.0328125	0.0171875	0.0265625	0.01875	0.0171875	0.0171875	0.0296875	0.084375	0.0203125	0.015625	0.0234375	0.015625	0.0203125	0.015625	0.0234375	0.0234375	0.025	0.0171875	0.025	0.03125	0.01875	0.0203125	0.0171875	0.021875	0.0234375	0.021875	
